query	grouping_confidence	location_confidence	orientation_confidence
scaffold_6123	1.0	1.0	1.0
scaffold_3552	1.0	1.0	1.0
scaffold_3399	1.0	1.0	1.0
scaffold_2255	1.0	0.9723875942620627	1.0
scaffold_1986	1.0	1.0	1.0
scaffold_6652	1.0	1.0	1.0
scaffold_1937	1.0	0.7499391697892841	1.0
scaffold_1604	1.0	0.9893861683394116	1.0
scaffold_3966	1.0	1.0	1.0
scaffold_4317	1.0	1.0	1.0
scaffold_6272	1.0	1.0	1.0
scaffold_3172	1.0	1.0	1.0
scaffold_3763	1.0	1.0	1.0
scaffold_2092	1.0	1.0	1.0
scaffold_3201	1.0	1.0	1.0
scaffold_803	1.0	1.0	1.0
scaffold_3446	1.0	1.0	1.0
scaffold_2616	1.0	1.0	1.0
scaffold_1247	1.0	1.0	1.0
scaffold_2890	1.0	1.0	1.0
scaffold_1365	1.0	1.0	1.0
scaffold_4358	1.0	1.0	1.0
scaffold_1025	1.0	1.0	1.0
scaffold_850	1.0	1.0	1.0
scaffold_811	1.0	0.003595734963851846	0.9991485178065116
scaffold_1072	1.0	1.0	1.0
scaffold_3150	1.0	1.0	1.0
scaffold_1757	1.0	0.6254787838230503	1.0
scaffold_7596	1.0	1.0	1.0
scaffold_5840	1.0	1.0	1.0
scaffold_7271	1.0	1.0	1.0
scaffold_4091	1.0	1.0	1.0
scaffold_3798	1.0	1.0	1.0
scaffold_7150	1.0	1.0	1.0
scaffold_6972	1.0	1.0	1.0
scaffold_4637	0.9655051038366772	1.0	1.0
scaffold_3894	1.0	1.0	1.0
scaffold_7738	1.0	1.0	1.0
scaffold_5850	1.0	1.0	1.0
scaffold_4085	1.0	1.0	1.0
scaffold_6026	1.0	1.0	1.0
scaffold_2431	1.0	0.9803405944599669	1.0
scaffold_3001	1.0	1.0	1.0
scaffold_4700	1.0	1.0	1.0
scaffold_1954	1.0	1.0	1.0
scaffold_1920	1.0	0.9818728347259018	1.0
scaffold_5513	1.0	1.0	1.0
scaffold_4355	1.0	1.0	1.0
scaffold_5291	1.0	1.0	1.0
scaffold_5854	1.0	1.0	1.0
scaffold_5453	1.0	1.0	1.0
scaffold_4032	1.0	1.0	1.0
scaffold_4866	1.0	1.0	1.0
scaffold_3589	0.9083597883597884	1.0	1.0
scaffold_3196	1.0	1.0	1.0
scaffold_6989	1.0	1.0	1.0
scaffold_6214	1.0	1.0	1.0
scaffold_3030	1.0	1.0	1.0
scaffold_7084	1.0	1.0	1.0
scaffold_4550	1.0	1.0	1.0
scaffold_2122	1.0	0.9161830489964787	1.0
scaffold_6209	1.0	1.0	1.0
scaffold_5340	1.0	1.0	1.0
scaffold_5295	1.0	1.0	1.0
scaffold_3428	1.0	1.0	1.0
scaffold_2713	1.0	1.0	1.0
scaffold_5913	1.0	1.0	1.0
scaffold_4467	1.0	1.0	1.0
scaffold_6571	1.0	1.0	1.0
scaffold_4656	1.0	1.0	1.0
scaffold_4079	1.0	1.0	1.0
scaffold_6052	1.0	1.0	1.0
scaffold_5648	1.0	1.0	1.0
scaffold_4102	1.0	1.0	1.0
scaffold_6906	1.0	1.0	1.0
scaffold_8827	1.0	1.0	1.0
scaffold_3362	1.0	1.0	1.0
scaffold_5184	1.0	1.0	1.0
scaffold_5721	1.0	1.0	1.0
scaffold_5619	1.0	1.0	1.0
scaffold_5683	1.0	1.0	1.0
scaffold_7021	1.0	1.0	1.0
scaffold_2089	0.989187940395056	1.0	1.0
scaffold_4946	1.0	1.0	1.0
scaffold_4158	1.0	1.0	1.0
scaffold_5082	1.0	1.0	1.0
scaffold_4331	1.0	1.0	1.0
scaffold_4917	1.0	1.0	1.0
scaffold_3198	1.0	1.0	1.0
scaffold_2135	1.0	1.0	1.0
scaffold_7619	1.0	1.0	1.0
scaffold_3838	1.0	1.0	1.0
scaffold_6689	1.0	1.0	1.0
scaffold_6037	1.0	1.0	1.0
scaffold_6775	1.0	1.0	1.0
scaffold_2881	0.623716542343133	1.0	1.0
scaffold_5035	1.0	1.0	1.0
scaffold_3207	0.9967346563340769	1.0	1.0
scaffold_4326	1.0	0.0011467867924513835	0.9918508922228259
scaffold_5137	1.0	1.0	1.0
scaffold_1613	1.0	1.0	1.0
scaffold_2469	1.0	1.0	1.0
scaffold_1771	1.0	0.9754771454256276	1.0
scaffold_5785	1.0	1.0	1.0
scaffold_3411	1.0	1.0	1.0
scaffold_1224	1.0	1.0	1.0
scaffold_6427	1.0	1.0	1.0
scaffold_8417	1.0	1.0	1.0
scaffold_1114	1.0	0.9657957171626074	1.0
scaffold_4375	1.0	1.0	1.0
scaffold_1782	1.0	1.0	1.0
scaffold_3019	1.0	1.0	1.0
scaffold_818	1.0	1.0	1.0
scaffold_5824	1.0	1.0	1.0
scaffold_812	1.0	1.0	1.0
scaffold_505	1.0	1.0	1.0
scaffold_292	1.0	1.0	1.0
scaffold_882	1.0	1.0	1.0
scaffold_2451	1.0	1.0	1.0
scaffold_3852	1.0	1.0	1.0
scaffold_1277	0.8771888034893816	0.9856712902381576	1.0
scaffold_1626	1.0	1.0	1.0
scaffold_7364	1.0	1.0	1.0
scaffold_678	1.0	0.8939201339368761	1.0
scaffold_6470	1.0	1.0	1.0
scaffold_2916	1.0	1.0	1.0
scaffold_1755	1.0	1.0	1.0
scaffold_6313	1.0	1.0	1.0
scaffold_2503	1.0	1.0	1.0
scaffold_1582	1.0	0.9889628910951759	1.0
scaffold_1068	1.0	1.0	1.0
scaffold_1070	1.0	1.0	1.0
scaffold_1050	1.0	0.9903574484573532	1.0
scaffold_1587	1.0	0.9980752417365887	1.0
scaffold_497	1.0	1.0	1.0
scaffold_6274	1.0	1.0	1.0
scaffold_2307	1.0	1.0	1.0
scaffold_4411	1.0	1.0	1.0
scaffold_888	1.0	1.0	1.0
scaffold_3095	1.0	1.0	1.0
scaffold_6289	1.0	1.0	1.0
scaffold_2009	1.0	1.0	1.0
scaffold_546	1.0	1.0	1.0
scaffold_1764	1.0	1.0	1.0
scaffold_1815	1.0	1.0	1.0
scaffold_1176	1.0	1.0	1.0
scaffold_2627	1.0	0.9989273619129114	0.9983350224410019
scaffold_2588	1.0	1.0	1.0
scaffold_2463	1.0	1.0	1.0
scaffold_112	1.0	0.9959689165106159	1.0
scaffold_30	1.0	1.0	1.0
scaffold_106	1.0	1.0	1.0
scaffold_24	1.0	1.0	1.0
scaffold_29	1.0	1.0	1.0
scaffold_1150	1.0	1.0	1.0
scaffold_738	1.0	1.0	1.0
scaffold_2819	1.0	1.0	1.0
scaffold_1439	1.0	1.0	1.0
scaffold_303	1.0	1.0	1.0
scaffold_3352	1.0	1.0	1.0
scaffold_483	1.0	1.0	1.0
scaffold_2212	1.0	1.0	1.0
scaffold_4412	1.0	1.0	1.0
scaffold_200	1.0	1.0	1.0
scaffold_1221	1.0	1.0	1.0
scaffold_250	1.0	0.9929121176180865	1.0
scaffold_38	1.0	1.0	1.0
scaffold_4486	1.0	1.0	1.0
scaffold_177	1.0	1.0	1.0
scaffold_1516	1.0	1.0	1.0
scaffold_1489	1.0	1.0	1.0
scaffold_4986	1.0	1.0	1.0
scaffold_354	1.0	1.0	1.0
scaffold_571	1.0	1.0	1.0
scaffold_1133	1.0	1.0	1.0
scaffold_1495	0.9994629681516765	1.0	1.0
scaffold_476	1.0	1.0	1.0
scaffold_997	1.0	1.0	1.0
scaffold_427	1.0	1.0	1.0
scaffold_506	1.0	1.0	1.0
scaffold_146	1.0	1.0	1.0
scaffold_3810	1.0	1.0	1.0
scaffold_3011	1.0	1.0	1.0
scaffold_1928	1.0	1.0	1.0
scaffold_11119	1.0	1.0	1.0
scaffold_1219	1.0	0.6596580254630391	1.0
scaffold_1060	1.0	1.0	1.0
scaffold_733	1.0	1.0	1.0
scaffold_917	1.0	1.0	1.0
scaffold_2078	1.0	1.0	1.0
scaffold_1334	1.0	0.9699557705157985	1.0
scaffold_4775	1.0	1.0	1.0
scaffold_4339	1.0	0.7296050454518911	0.9656901979616883
scaffold_1357	1.0	1.0	1.0
scaffold_6898	1.0	1.0	1.0
scaffold_142	1.0	1.0	1.0
scaffold_43	1.0	1.0	1.0
scaffold_2672	1.0	1.0	1.0
scaffold_45	0.9980151505320959	0.998804040950168	1.0
scaffold_681	1.0	0.9831938374737695	1.0
scaffold_1149	1.0	0.9074490080259251	1.0
scaffold_238	1.0	1.0	1.0
scaffold_197	1.0	1.0	1.0
scaffold_1971	1.0	1.0	1.0
scaffold_608	1.0	0.9706842333128527	1.0
scaffold_380	1.0	0.8554945382080279	1.0
scaffold_16	1.0	1.0	1.0
scaffold_3842	1.0	1.0	1.0
scaffold_11328	1.0	1.0	1.0
scaffold_4312	1.0	1.0	1.0
scaffold_192	1.0	1.0	1.0
scaffold_4437	1.0	1.0	1.0
scaffold_420	1.0	1.0	1.0
scaffold_600	1.0	1.0	1.0
scaffold_190	1.0	1.0	1.0
scaffold_193	1.0	1.0	1.0
scaffold_561	1.0	0.9634185149128659	1.0
scaffold_2917	1.0	1.0	1.0
scaffold_1184	1.0	1.0	1.0
scaffold_512	1.0	1.0	1.0
scaffold_858	0.9990253076801636	0.5204336679050707	0.9907245181902504
scaffold_957	1.0	1.0	1.0
scaffold_426	1.0	1.0	1.0
scaffold_217	1.0	1.0	1.0
scaffold_117	1.0	1.0	1.0
scaffold_107	1.0	1.0	1.0
scaffold_1032	1.0	1.0	1.0
scaffold_2110	1.0	1.0	1.0
scaffold_665	1.0	1.0	1.0
scaffold_852	1.0	1.0	1.0
scaffold_1822	1.0	1.0	1.0
scaffold_1797	1.0	1.0	1.0
scaffold_167	1.0	1.0	1.0
scaffold_2614	1.0	0.35424816499825595	1.0
scaffold_2723	1.0	1.0	1.0
scaffold_2574	1.0	1.0	1.0
scaffold_941	1.0	1.0	1.0
scaffold_1909	1.0	1.0	1.0
scaffold_1140	1.0	1.0	1.0
scaffold_416	1.0	1.0	1.0
scaffold_423	1.0	1.0	1.0
scaffold_1675	1.0	1.0	1.0
scaffold_3425	1.0	1.0	1.0
scaffold_1429	1.0	1.0	1.0
scaffold_1836	1.0	0.9619006556344872	1.0
scaffold_8234	1.0	1.0	0.5
scaffold_1012	1.0	1.0	1.0
scaffold_6070	1.0	1.0	1.0
scaffold_2060	1.0	1.0	1.0
scaffold_470	1.0	0.650372525918149	1.0
scaffold_1690	1.0	1.0	1.0
scaffold_719	1.0	0.04894181661592759	0.9651743676448753
scaffold_4653	1.0	1.0	1.0
scaffold_2959	1.0	1.0	1.0
scaffold_6156	1.0	1.0	1.0
scaffold_4067	1.0	1.0	1.0
scaffold_8237	1.0	1.0	1.0
scaffold_1570	1.0	1.0	1.0
scaffold_3397	1.0	1.0	1.0
scaffold_7517	1.0	1.0	1.0
scaffold_7704	1.0	1.0	1.0
scaffold_6282	1.0	1.0	1.0
scaffold_7768	1.0	1.0	1.0
scaffold_7496	1.0	1.0	1.0
scaffold_11202	1.0	1.0	1.0
scaffold_7926	1.0	1.0	1.0
scaffold_10140	1.0	1.0	1.0
scaffold_12078	1.0	1.0	1.0
scaffold_8567	1.0	1.0	1.0
scaffold_8812	1.0	1.0	1.0
scaffold_8613	1.0	1.0	1.0
scaffold_7548	1.0	1.0	1.0
scaffold_10631	1.0	1.0	1.0
scaffold_7291	1.0	1.0	1.0
scaffold_6630	1.0	1.0	1.0
scaffold_7640	1.0	1.0	1.0
scaffold_8289	1.0	1.0	1.0
scaffold_8556	1.0	1.0	1.0
scaffold_9724	1.0	1.0	1.0
scaffold_6951	1.0	1.0	1.0
scaffold_9521	1.0	1.0	1.0
scaffold_7572	1.0	1.0	1.0
scaffold_6557	1.0	1.0	1.0
scaffold_8523	1.0	1.0	1.0
scaffold_1301	1.0	1.0	1.0
scaffold_5474	1.0	1.0	1.0
scaffold_3070	1.0	1.0	1.0
scaffold_7413	1.0	1.0	1.0
scaffold_5049	1.0	1.0	1.0
scaffold_8104	1.0	1.0	1.0
scaffold_7087	1.0	1.0	1.0
scaffold_7523	1.0	1.0	1.0
scaffold_3028	1.0	1.0	1.0
scaffold_8961	1.0	1.0	1.0
scaffold_5060	1.0	1.0	1.0
scaffold_8000	1.0	1.0	1.0
scaffold_7355	1.0	1.0	1.0
scaffold_4698	1.0	1.0	1.0
scaffold_11942	1.0	1.0	1.0
scaffold_3349	1.0	1.0	1.0
scaffold_4089	1.0	1.0	1.0
scaffold_6365	1.0	1.0	1.0
scaffold_7054	1.0	1.0	1.0
scaffold_3915	1.0	1.0	1.0
scaffold_3873	1.0	1.0	1.0
scaffold_4511	1.0	1.0	1.0
scaffold_5949	1.0	1.0	1.0
scaffold_1300	1.0	0.38266630568075044	0.9351173630764108
scaffold_5691	1.0	1.0	1.0
scaffold_2514	1.0	1.0	1.0
scaffold_565	1.0	1.0	1.0
scaffold_8815	1.0	1.0	1.0
scaffold_3549	1.0	1.0	1.0
scaffold_1151	1.0	1.0	1.0
scaffold_4369	1.0	1.0	1.0
scaffold_4405	1.0	1.0	1.0
scaffold_619	1.0	0.9210594197620782	1.0
scaffold_105	1.0	1.0	1.0
scaffold_800	1.0	1.0	1.0
scaffold_3401	1.0	1.0	1.0
scaffold_37	1.0	1.0	1.0
scaffold_1235	1.0	1.0	1.0
scaffold_215	1.0	1.0	1.0
scaffold_1417	1.0	1.0	1.0
scaffold_3461	1.0	1.0	1.0
scaffold_390	1.0	1.0	1.0
scaffold_690	1.0	1.0	1.0
scaffold_817	1.0	1.0	1.0
scaffold_1737	1.0	1.0	1.0
scaffold_569	1.0	1.0	1.0
scaffold_1307	1.0	1.0	1.0
scaffold_2311	1.0	1.0	1.0
scaffold_4629	1.0	1.0	1.0
scaffold_5934	1.0	1.0	1.0
scaffold_707	1.0	1.0	1.0
scaffold_1552	1.0	1.0	1.0
scaffold_593	1.0	0.9961430394598711	1.0
scaffold_216	1.0	1.0	1.0
scaffold_10882	1.0	1.0	1.0
scaffold_2137	1.0	0.9962947622938891	1.0
scaffold_3837	1.0	1.0	1.0
scaffold_3505	1.0	1.0	1.0
scaffold_6041	1.0	1.0	1.0
scaffold_3870	1.0	1.0	1.0
scaffold_1317	1.0	1.0	1.0
scaffold_5135	1.0	1.0	1.0
scaffold_4661	1.0	1.0	1.0
scaffold_1368	1.0	0.8889452808226357	1.0
scaffold_3616	1.0	1.0	1.0
scaffold_4838	1.0	1.0	1.0
scaffold_6454	1.0	1.0	1.0
scaffold_4477	1.0	1.0	1.0
scaffold_3415	1.0	1.0	1.0
scaffold_2444	1.0	1.0	1.0
scaffold_8493	1.0	1.0	1.0
scaffold_4062	1.0	1.0	1.0
scaffold_4343	1.0	1.0	1.0
scaffold_1016	1.0	0.9180587289847827	0.856693444947006
scaffold_2866	0.9957372635648212	1.0	1.0
scaffold_5812	1.0	1.0	1.0
scaffold_3720	1.0	1.0	1.0
scaffold_2836	1.0	1.0	1.0
scaffold_590	1.0	1.0	1.0
scaffold_2018	1.0	1.0	1.0
scaffold_591	1.0	1.0	1.0
scaffold_8315	1.0	1.0	1.0
scaffold_857	1.0	1.0	1.0
scaffold_2980	1.0	1.0	1.0
scaffold_67	1.0	0.9983230086936942	1.0
scaffold_2051	1.0	1.0	1.0
scaffold_1008	1.0	1.0	1.0
scaffold_231	1.0	0.9197720626827622	0.99903587486126
scaffold_6786	1.0	1.0	1.0
scaffold_3034	1.0	1.0	1.0
scaffold_2214	1.0	0.5023761761474901	0.9839326884225037
scaffold_1075	1.0	1.0	1.0
scaffold_934	1.0	1.0	1.0
scaffold_8762	1.0	1.0	1.0
scaffold_912	1.0	1.0	1.0
scaffold_4364	1.0	1.0	1.0
scaffold_2362	1.0	0.9525790916904271	0.9693089867525958
scaffold_1540	1.0	1.0	1.0
scaffold_1168	1.0	1.0	1.0
scaffold_1494	1.0	0.9682386208154702	1.0
scaffold_1452	1.0	1.0	1.0
scaffold_7636	1.0	1.0	1.0
scaffold_1433	1.0	1.0	1.0
scaffold_2553	1.0	1.0	1.0
scaffold_3799	1.0	1.0	1.0
scaffold_4699	1.0	1.0	1.0
scaffold_2499	1.0	0.9843217779925112	0.9182619152800275
scaffold_437	1.0	1.0	1.0
scaffold_87	1.0	1.0	1.0
scaffold_6966	1.0	1.0	1.0
scaffold_3780	1.0	1.0	1.0
scaffold_1813	1.0	1.0	1.0
scaffold_2786	1.0	1.0	1.0
scaffold_3442	1.0	1.0	1.0
scaffold_5159	1.0	0.3676298714383589	0.8864284148213111
scaffold_2774	1.0	0.9068429776601271	0.9789117594903902
scaffold_4334	1.0	1.0	1.0
scaffold_1510	1.0	0.9060439407051729	1.0
scaffold_3408	1.0	1.0	1.0
scaffold_5529	1.0	1.0	1.0
scaffold_6531	1.0	1.0	1.0
scaffold_6742	1.0	1.0	1.0
scaffold_3826	1.0	1.0	1.0
scaffold_1682	1.0	1.0	1.0
scaffold_2746	0.9950298553825976	1.0	1.0
scaffold_4832	1.0	1.0	1.0
scaffold_2641	1.0	1.0	1.0
scaffold_5258	1.0	1.0	1.0
scaffold_6076	1.0	1.0	1.0
scaffold_4461	1.0	0.5680838240066762	0.8002121929323431
scaffold_4465	1.0	1.0	1.0
scaffold_5203	1.0	1.0	1.0
scaffold_4847	1.0	1.0	1.0
scaffold_3540	1.0	1.0	1.0
scaffold_4855	1.0	1.0	1.0
scaffold_8262	1.0	1.0	1.0
scaffold_3404	1.0	1.0	1.0
scaffold_2114	1.0	1.0	1.0
scaffold_5914	1.0	1.0	1.0
scaffold_5290	1.0	1.0	1.0
scaffold_1717	0.9972876680841283	1.0	1.0
scaffold_7895	1.0	1.0	1.0
scaffold_7308	1.0	1.0	1.0
scaffold_4240	1.0	1.0	1.0
scaffold_5655	1.0	1.0	1.0
scaffold_3964	1.0	1.0	1.0
scaffold_8272	1.0	1.0	1.0
scaffold_8143	1.0	1.0	1.0
scaffold_6314	1.0	1.0	1.0
scaffold_7671	1.0	1.0	1.0
scaffold_5541	1.0	0.41860334568317054	0.9333512136247821
scaffold_5590	1.0	1.0	1.0
scaffold_3339	1.0	0.6924865887314335	0.9946265448683503
scaffold_3419	1.0	0.28430426464861935	0.8686952897040433
scaffold_7113	1.0	1.0	1.0
scaffold_3245	1.0	1.0	1.0
scaffold_6104	1.0	1.0	1.0
scaffold_3289	1.0	0.14275223369099588	0.8485281509002572
scaffold_3718	1.0	1.0	1.0
scaffold_3979	1.0	1.0	1.0
scaffold_3140	1.0	1.0	1.0
scaffold_5112	1.0	1.0	1.0
scaffold_7779	1.0	1.0	1.0
scaffold_5253	1.0	1.0	1.0
scaffold_6048	1.0	1.0	1.0
scaffold_4916	1.0	1.0	1.0
scaffold_2936	1.0	1.0	1.0
scaffold_5489	1.0	1.0	1.0
scaffold_6481	1.0	1.0	1.0
scaffold_3518	1.0	1.0	1.0
scaffold_4868	1.0	1.0	1.0
scaffold_4991	1.0	1.0	1.0
scaffold_4666	1.0	1.0	1.0
scaffold_8085	1.0	1.0	1.0
scaffold_4104	1.0	1.0	1.0
scaffold_5221	1.0	1.0	1.0
scaffold_7624	1.0	1.0	1.0
scaffold_6825	1.0	1.0	1.0
scaffold_693	1.0	1.0	1.0
scaffold_4813	0.950852206397385	1.0	1.0
scaffold_8077	1.0	1.0	1.0
scaffold_7248	1.0	1.0	1.0
scaffold_1104	1.0	0.5732457619250072	1.0
scaffold_939	1.0	1.0	1.0
scaffold_3052	1.0	1.0	1.0
scaffold_6030	1.0	1.0	1.0
scaffold_918	1.0	0.9803811859915491	1.0
scaffold_2735	1.0	1.0	1.0
scaffold_3767	1.0	1.0	1.0
scaffold_713	1.0	1.0	1.0
scaffold_1917	1.0	1.0	1.0
scaffold_2382	1.0	1.0	1.0
scaffold_4172	1.0	1.0	1.0
scaffold_2080	1.0	1.0	1.0
scaffold_1180	1.0	1.0	1.0
scaffold_1369	1.0	1.0	1.0
scaffold_2635	1.0	1.0	1.0
scaffold_511	1.0	1.0	1.0
scaffold_3689	1.0	1.0	1.0
scaffold_1440	1.0	1.0	1.0
scaffold_4276	1.0	1.0	1.0
scaffold_203	1.0	1.0	1.0
scaffold_1450	1.0	1.0	1.0
scaffold_980	1.0	1.0	1.0
scaffold_2181	1.0	1.0	1.0
scaffold_3420	1.0	1.0	1.0
scaffold_5222	1.0	1.0	1.0
scaffold_3026	1.0	1.0	1.0
scaffold_1411	1.0	1.0	1.0
scaffold_4270	1.0	1.0	1.0
scaffold_3950	1.0	1.0	1.0
scaffold_4378	1.0	1.0	1.0
scaffold_1296	1.0	1.0	1.0
scaffold_697	1.0	1.0	1.0
scaffold_7568	1.0	1.0	1.0
scaffold_1097	1.0	1.0	1.0
scaffold_1711	1.0	1.0	1.0
scaffold_7980	1.0	1.0	1.0
scaffold_3769	1.0	1.0	1.0
scaffold_3364	1.0	1.0	1.0
scaffold_4273	1.0	1.0	1.0
scaffold_1187	1.0	1.0	1.0
scaffold_4061	1.0	1.0	1.0
scaffold_1249	0.9996208147427228	0.9837976352633118	1.0
scaffold_7651	1.0	1.0	1.0
scaffold_1918	1.0	1.0	1.0
scaffold_655	1.0	0.35965430957853806	0.9983504997495808
scaffold_2291	1.0	1.0	1.0
scaffold_999	1.0	0.9955128495671486	1.0
scaffold_718	1.0	1.0	1.0
scaffold_1346	1.0	1.0	1.0
scaffold_2805	1.0	1.0	1.0
scaffold_1197	1.0	0.9789840083160957	0.9930337693260615
scaffold_2741	1.0	1.0	1.0
scaffold_284	1.0	0.9980607249004156	1.0
scaffold_2827	1.0	1.0	1.0
scaffold_2928	1.0	1.0	1.0
scaffold_908	1.0	0.013539509877884904	1.0
scaffold_601	1.0	0.9790745481343573	1.0
scaffold_1333	1.0	0.9689727463312369	1.0
scaffold_6405	1.0	1.0	1.0
scaffold_6226	1.0	1.0	1.0
scaffold_6223	1.0	1.0	1.0
scaffold_7975	1.0	1.0	1.0
scaffold_542	1.0	0.901422664973793	1.0
scaffold_2016	1.0	1.0	1.0
scaffold_309	1.0	0.9977241373810833	1.0
scaffold_6889	1.0	1.0	1.0
scaffold_4643	1.0	1.0	1.0
scaffold_1511	1.0	1.0	1.0
scaffold_1105	0.997272743064603	1.0	1.0
scaffold_4374	1.0	1.0	1.0
scaffold_1808	1.0	1.0	1.0
scaffold_1957	1.0	1.0	1.0
scaffold_898	1.0	1.0	1.0
scaffold_1241	1.0	1.0	1.0
scaffold_701	1.0	1.0	1.0
scaffold_8946	1.0	1.0	1.0
scaffold_2626	1.0	1.0	1.0
scaffold_1713	1.0	1.0	1.0
scaffold_2806	1.0	1.0	1.0
scaffold_7687	1.0	1.0	1.0
scaffold_8334	1.0	1.0	1.0
scaffold_1297	1.0	0.9772939432211301	1.0
scaffold_5716	1.0	1.0	1.0
scaffold_6924	1.0	1.0	1.0
scaffold_9657	1.0	1.0	1.0
scaffold_6238	1.0	1.0	1.0
scaffold_1167	1.0	0.6456517272753955	1.0
scaffold_1896	1.0	1.0	1.0
scaffold_5519	1.0	1.0	1.0
scaffold_5707	1.0	1.0	1.0
scaffold_763	1.0	1.0	1.0
scaffold_3203	1.0	1.0	1.0
scaffold_3210	1.0	0.8930011268311006	0.8176209971398127
scaffold_6443	1.0	1.0	1.0
scaffold_5334	1.0	1.0	1.0
scaffold_7197	1.0	1.0	1.0
scaffold_3813	1.0	1.0	1.0
scaffold_6352	1.0	1.0	1.0
scaffold_5762	1.0	1.0	1.0
scaffold_4833	1.0	1.0	1.0
scaffold_2257	1.0	1.0	1.0
scaffold_5479	1.0	1.0	1.0
scaffold_4726	1.0	1.0	1.0
scaffold_3379	1.0	1.0	1.0
scaffold_7369	1.0	1.0	1.0
scaffold_5951	1.0	1.0	1.0
scaffold_4898	1.0	1.0	1.0
scaffold_5382	1.0	1.0	1.0
scaffold_7100	0.6905009662553887	1.0	1.0
scaffold_4145	1.0	1.0	1.0
scaffold_7920	1.0	1.0	1.0
scaffold_5659	1.0	1.0	1.0
scaffold_6453	1.0	1.0	1.0
scaffold_6096	1.0	1.0	1.0
scaffold_6017	1.0	1.0	1.0
scaffold_6710	1.0	1.0	1.0
scaffold_5211	1.0	1.0	1.0
scaffold_2372	1.0	1.0	1.0
scaffold_3575	1.0	1.0	1.0
scaffold_2731	1.0	1.0	1.0
scaffold_1703	1.0	0.9407683598505163	1.0
scaffold_4382	1.0	1.0	1.0
scaffold_3149	1.0	1.0	1.0
scaffold_6055	1.0	1.0	1.0
scaffold_3302	1.0	1.0	1.0
scaffold_3850	1.0	1.0	1.0
scaffold_644	1.0	0.7545303920122834	1.0
scaffold_1316	0.9993302898728667	0.9875142009419499	1.0
scaffold_1228	1.0	1.0	1.0
scaffold_2304	1.0	1.0	1.0
scaffold_893	1.0	1.0	1.0
scaffold_1892	1.0	0.9386642719906441	1.0
scaffold_2014	1.0	0.9538093075847823	1.0
scaffold_906	1.0	1.0	1.0
scaffold_86	1.0	1.0	1.0
scaffold_528	1.0	1.0	1.0
scaffold_2167	1.0	0.5170402241344807	1.0
scaffold_702	1.0	1.0	1.0
scaffold_2490	1.0	1.0	1.0
scaffold_1110	1.0	1.0	1.0
scaffold_1179	1.0	1.0	1.0
scaffold_3354	1.0	0.8682399517498415	0.9678677662397805
scaffold_2149	0.9983130447459675	0.9830499784663973	1.0
scaffold_4499	1.0	1.0	1.0
scaffold_6087	1.0	1.0	1.0
scaffold_2676	1.0	1.0	1.0
scaffold_1299	1.0	1.0	1.0
scaffold_8113	1.0	1.0	1.0
scaffold_3205	1.0	1.0	1.0
scaffold_2587	1.0	1.0	1.0
scaffold_6761	1.0	1.0	1.0
scaffold_3157	1.0	1.0	1.0
scaffold_4348	1.0	1.0	1.0
scaffold_5192	1.0	1.0	1.0
scaffold_7529	1.0	1.0	1.0
scaffold_4187	1.0	1.0	1.0
scaffold_2352	1.0	1.0	1.0
scaffold_3010	0.9888480084096986	1.0	1.0
scaffold_3528	1.0	1.0	1.0
scaffold_6301	1.0	1.0	1.0
scaffold_4281	1.0	1.0	1.0
scaffold_4207	1.0	1.0	1.0
scaffold_3778	1.0	1.0	1.0
scaffold_6235	1.0	1.0	1.0
scaffold_4788	1.0	1.0	1.0
scaffold_2093	1.0	0.007163501032825387	0.7825571185712418
scaffold_8030	1.0	1.0	1.0
scaffold_3416	0.9901708864171354	1.0	1.0
scaffold_3745	1.0	1.0	1.0
scaffold_930	1.0	0.6821052847796839	1.0
scaffold_1477	1.0	1.0	1.0
scaffold_2569	1.0	0.8740906474067096	0.7473243020731981
scaffold_5588	1.0	1.0	1.0
scaffold_6355	1.0	0.6275543301978592	0.8723349269931515
scaffold_2987	0.9911390227116311	1.0	1.0
scaffold_2150	1.0	0.8956597024013395	1.0
scaffold_5123	1.0	1.0	1.0
scaffold_3273	1.0	1.0	1.0
scaffold_2233	1.0	1.0	1.0
scaffold_3344	1.0	1.0	1.0
scaffold_5230	1.0	1.0	1.0
scaffold_3815	1.0	1.0	1.0
scaffold_7199	1.0	1.0	1.0
scaffold_4615	1.0	1.0	1.0
scaffold_3710	1.0	1.0	1.0
scaffold_3677	1.0	1.0	1.0
scaffold_4945	1.0	1.0	1.0
scaffold_2631	1.0	1.0	1.0
scaffold_4218	1.0	1.0	1.0
scaffold_5926	1.0	1.0	1.0
scaffold_4630	1.0	1.0	1.0
scaffold_2842	1.0	1.0	1.0
scaffold_6184	1.0	1.0	1.0
scaffold_4448	1.0	1.0	1.0
scaffold_2759	1.0	1.0	1.0
scaffold_2997	1.0	1.0	1.0
scaffold_3775	1.0	0.06821138211382113	0.9266984505363528
scaffold_4763	1.0	1.0	1.0
scaffold_4719	1.0	1.0	1.0
scaffold_4524	1.0	1.0	1.0
scaffold_5175	1.0	1.0	1.0
scaffold_8669	1.0	1.0	1.0
scaffold_7070	1.0	1.0	1.0
scaffold_6574	1.0	1.0	1.0
scaffold_6517	1.0	1.0	1.0
scaffold_6140	1.0	1.0	1.0
