pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
MP	NC_045637.1_RagTag	8000001	8100000	0.0682487725040916	34	417	6110	239560
BWP_Mig	NC_045637.1_RagTag	8000001	8100000	0.184013513231706	29	8824	47953	2397110
BWP_Res	NC_045637.1_RagTag	8000001	8100000	0.1034696406443618	27	167	1614	83724
BWP_Res	NC_045637.1_RagTag	8100001	8200000	0.0757575757575757	4	20	264	12012
MP	NC_045637.1_RagTag	8100001	8200000	0.0842105263157894	4	64	760	34580
BWP_Mig	NC_045637.1_RagTag	8100001	8200000	0.084508934569394	4	629	7443	344283
HP	NC_045637.1_RagTag	8100001	8200000	NA	0	0	0	2790
BWP_Res	NC_045637.1_RagTag	8200001	8300000	0.1630565583634175	29	271	1662	45924
BWP_Mig	NC_045637.1_RagTag	8200001	8300000	0.2272180709439148	23	5291	23286	1340125
MP	NC_045637.1_RagTag	8200001	8300000	0.0	11	0	2090	134900
HP	NC_045637.1_RagTag	8200001	8300000	0.048	25	18	375	10440
HP	NC_045637.1_RagTag	8300001	8400000	NA	0	0	0	9405
MP	NC_045637.1_RagTag	8300001	8400000	0.0	2	0	380	118750
BWP_Res	NC_045637.1_RagTag	8300001	8400000	0.1801801801801801	4	40	222	41160
BWP_Mig	NC_045637.1_RagTag	8300001	8400000	0.2285147642133098	4	1037	4538	1181119
BWP_Res	NC_045637.1_RagTag	8400001	8500000	0.0666666666666666	6	18	270	26856
BWP_Mig	NC_045637.1_RagTag	8400001	8500000	0.1304969610296746	6	365	2797	774404
MP	NC_045637.1_RagTag	8400001	8500000	0.0304841601912731	9	51	1673	76417
HP	NC_045637.1_RagTag	8400001	8500000	0.1155555555555555	15	26	225	5940
HP	NC_045637.1_RagTag	8500001	8600000	0.082051282051282	13	16	195	7590
BWP_Res	NC_045637.1_RagTag	8500001	8600000	0.0669781931464174	11	43	642	33612
BWP_Mig	NC_045637.1_RagTag	8500001	8600000	0.1050333846944016	14	2045	19470	961959
MP	NC_045637.1_RagTag	8500001	8600000	0.0324794144556267	13	71	2186	96424
HP	NC_045637.1_RagTag	8600001	8700000	0.0	4	0	60	9540
MP	NC_045637.1_RagTag	8600001	8700000	0.0	8	0	1520	120080
BWP_Mig	NC_045637.1_RagTag	8600001	8700000	0.1432664756446991	8	2150	15007	1195233
BWP_Res	NC_045637.1_RagTag	8600001	8700000	0.1856060606060606	8	98	528	41712
HP	NC_045637.1_RagTag	8700001	8800000	0.0711111111111111	15	16	225	9600
BWP_Res	NC_045637.1_RagTag	8700001	8800000	0.094017094017094	19	110	1170	42060
BWP_Mig	NC_045637.1_RagTag	8700001	8800000	0.1802451114557674	23	5927	32883	1205722
MP	NC_045637.1_RagTag	8700001	8800000	0.0730290456431535	20	264	3615	120835
MP	NC_045637.1_RagTag	8800001	8900000	0.0	9	0	1673	74517
HP	NC_045637.1_RagTag	8800001	8900000	0.1629629629629629	9	22	135	5880
BWP_Res	NC_045637.1_RagTag	8800001	8900000	0.1753472222222222	10	101	576	25890
BWP_Mig	NC_045637.1_RagTag	8800001	8900000	0.1403262468244417	9	2099	14958	743333
MP	NC_045637.1_RagTag	8900001	9000000	0.0	2	0	380	93860
HP	NC_045637.1_RagTag	8900001	9000000	NA	0	0	0	7440
BWP_Res	NC_045637.1_RagTag	8900001	9000000	0.0818181818181818	5	27	330	32406
BWP_Mig	NC_045637.1_RagTag	8900001	9000000	0.1921734531993654	5	1817	9455	928481
HP	NC_045637.1_RagTag	9000001	9100000	0.1148148148148148	18	31	270	15300
BWP_Res	NC_045637.1_RagTag	9000001	9100000	0.075	20	99	1320	67188
BWP_Mig	NC_045637.1_RagTag	9000001	9100000	0.0785941458681472	20	2916	37102	1925756
MP	NC_045637.1_RagTag	9000001	9100000	0.0218421052631578	20	83	3800	193420
BWP_Mig	NC_045637.1_RagTag	9100001	9200000	0.0920938314509122	5	318	3453	1569859
HP	NC_045637.1_RagTag	9100001	9200000	NA	0	0	0	12480
MP	NC_045637.1_RagTag	9100001	9200000	0.0	1	0	190	157890
BWP_Res	NC_045637.1_RagTag	9100001	9200000	0.3717948717948718	6	116	312	54600
MP	NC_045637.1_RagTag	9200001	9300000	NA	0	0	0	28690
BWP_Mig	NC_045637.1_RagTag	9200001	9300000	NA	0	0	0	285541
HP	NC_045637.1_RagTag	9200001	9300000	0.3333333333333333	1	5	15	2250
BWP_Res	NC_045637.1_RagTag	9200001	9300000	NA	0	0	0	9966
BWP_Res	NC_045637.1_RagTag	9300001	9400000	0.0	11	0	726	46002
BWP_Mig	NC_045637.1_RagTag	9300001	9400000	0.0994512414537603	12	2211	22232	1316596
MP	NC_045637.1_RagTag	9300001	9400000	0.2461942257217848	11	469	1905	132615
HP	NC_045637.1_RagTag	9300001	9400000	NA	0	0	0	10620
BWP_Mig	NC_045637.1_RagTag	9400001	9500000	0.1519786571809693	19	1709	11245	1236815
HP	NC_045637.1_RagTag	9400001	9500000	NA	0	0	0	9900
MP	NC_045637.1_RagTag	9400001	9500000	0.0	19	0	3470	121930
BWP_Res	NC_045637.1_RagTag	9400001	9500000	0.0791826309067688	16	62	783	42777
MP	NC_045637.1_RagTag	9500001	9600000	NA	0	0	0	2280
BWP_Mig	NC_045637.1_RagTag	9500001	9600000	NA	0	0	0	22692
BWP_Res	NC_045637.1_RagTag	9500001	9600000	NA	0	0	0	792
HP	NC_045637.1_RagTag	9500001	9600000	NA	0	0	0	180
BWP_Res	NC_045637.1_RagTag	9600001	9700000	0.138047138047138	9	82	594	32340
BWP_Mig	NC_045637.1_RagTag	9600001	9700000	0.1251713655599928	9	2100	16777	926832
MP	NC_045637.1_RagTag	9600001	9700000	0.0	11	0	2053	92757
HP	NC_045637.1_RagTag	9600001	9700000	0.0	2	0	30	7455
BWP_Res	NC_045637.1_RagTag	9700001	9800000	0.1313131313131313	9	78	594	15246
BWP_Mig	NC_045637.1_RagTag	9700001	9800000	0.183442035372231	9	3122	17019	436821
MP	NC_045637.1_RagTag	9700001	9800000	0.1093567251461988	9	187	1710	43890
HP	NC_045637.1_RagTag	9700001	9800000	0.0	8	0	120	3480
MP	NC_045637.1_RagTag	9800001	9900000	0.0	3	0	360	103000
HP	NC_045637.1_RagTag	9800001	9900000	0.0	3	0	45	8115
BWP_Res	NC_045637.1_RagTag	9800001	9900000	0.048048048048048	6	16	333	35571
BWP_Mig	NC_045637.1_RagTag	9800001	9900000	0.0464062814576202	6	461	9934	1018770
BWP_Res	NC_045637.1_RagTag	9900001	10000000	0.2567567567567567	4	57	222	39510
BWP_Mig	NC_045637.1_RagTag	9900001	10000000	0.1834399192191181	2	545	2971	1135411
MP	NC_045637.1_RagTag	9900001	10000000	0.0	2	0	380	114000
HP	NC_045637.1_RagTag	9900001	10000000	NA	0	0	0	9030
HP	NC_045637.1_RagTag	10000001	10100000	NA	0	0	0	2025
MP	NC_045637.1_RagTag	10000001	10100000	NA	0	0	0	25650
BWP_Res	NC_045637.1_RagTag	10000001	10100000	NA	0	0	0	8910
BWP_Mig	NC_045637.1_RagTag	10000001	10100000	NA	0	0	0	255285
BWP_Res	NC_045637.1_RagTag	10100001	10200000	0.1753246753246753	7	81	462	16104
BWP_Mig	NC_045637.1_RagTag	10100001	10200000	0.2380500158277936	7	3008	12636	462005
MP	NC_045637.1_RagTag	10100001	10200000	0.0	7	0	1330	46360
HP	NC_045637.1_RagTag	10100001	10200000	0.0	6	0	90	3675
BWP_Mig	NC_045637.1_RagTag	10200001	10300000	0.0814589397547852	15	1847	22674	2963215
HP	NC_045637.1_RagTag	10200001	10300000	0.0	18	0	270	23415
MP	NC_045637.1_RagTag	10200001	10300000	0.0	19	0	3388	296622
BWP_Res	NC_045637.1_RagTag	10200001	10300000	0.026094276094276	18	31	1188	103026
MP	NC_045637.1_RagTag	10300001	10400000	0.0231179608772969	11	39	1687	54363
BWP_Res	NC_045637.1_RagTag	10300001	10400000	0.0328638497652582	10	21	639	18831
BWP_Mig	NC_045637.1_RagTag	10300001	10400000	0.144918444165621	11	2541	17534	540311
HP	NC_045637.1_RagTag	10300001	10400000	0.0592592592592592	9	8	135	4290
HP	NC_045637.1_RagTag	10400001	10500000	0.0	19	0	285	19260
MP	NC_045637.1_RagTag	10400001	10500000	0.073961218836565	19	267	3610	243960
BWP_Mig	NC_045637.1_RagTag	10400001	10500000	0.0907938843921183	13	2221	24462	2439511
BWP_Res	NC_045637.1_RagTag	10400001	10500000	0.1370808678500986	16	139	1014	84984
BWP_Res	NC_045637.1_RagTag	10500001	10600000	0.303030303030303	1	20	66	726
BWP_Mig	NC_045637.1_RagTag	10500001	10600000	NA	0	0	0	22692
HP	NC_045637.1_RagTag	10500001	10600000	NA	0	0	0	180
MP	NC_045637.1_RagTag	10500001	10600000	NA	0	0	0	2280
MP	NC_045637.1_RagTag	10600001	10700000	0.0	5	0	950	39140
BWP_Mig	NC_045637.1_RagTag	10600001	10700000	0.0970931617822253	5	815	8394	390607
BWP_Res	NC_045637.1_RagTag	10600001	10700000	NA	0	0	0	13926
HP	NC_045637.1_RagTag	10600001	10700000	0.0	5	0	75	3090
BWP_Res	NC_045637.1_RagTag	10700001	10800000	0.125	8	66	528	27918
BWP_Mig	NC_045637.1_RagTag	10700001	10800000	0.2437017994858611	8	3318	13615	801406
MP	NC_045637.1_RagTag	10700001	10800000	0.1421052631578947	8	216	1520	80370
HP	NC_045637.1_RagTag	10700001	10800000	0.6	2	18	30	6435
BWP_Mig	NC_045637.1_RagTag	10800001	10900000	0.0929325497945811	14	1787	19229	2503365
MP	NC_045637.1_RagTag	10800001	10900000	0.0190839694656488	18	45	2358	251102
BWP_Res	NC_045637.1_RagTag	10800001	10900000	0.0612244897959183	21	72	1176	86868
HP	NC_045637.1_RagTag	10800001	10900000	0.0333333333333333	10	5	150	19860
BWP_Res	NC_045637.1_RagTag	10900001	11000000	0.074074074074074	19	82	1107	64035
BWP_Mig	NC_045637.1_RagTag	10900001	11000000	0.1214337524177949	19	2009	16544	1849873
MP	NC_045637.1_RagTag	10900001	11000000	0.0436507936507936	7	55	1260	186270
HP	NC_045637.1_RagTag	10900001	11000000	0.0196078431372549	17	5	255	14550
MP	NC_045637.1_RagTag	11000001	11100000	0.0536842105263157	5	51	950	44460
BWP_Mig	NC_045637.1_RagTag	11000001	11100000	0.0619209039548022	5	548	8850	443099
BWP_Res	NC_045637.1_RagTag	11000001	11100000	0.0	5	0	330	15444
HP	NC_045637.1_RagTag	11000001	11100000	0.0	5	0	75	3510
BWP_Res	NC_045637.1_RagTag	11100001	11200000	0.2043010752688172	11	114	558	20892
BWP_Mig	NC_045637.1_RagTag	11100001	11200000	0.1428357089272318	5	952	6665	607910
MP	NC_045637.1_RagTag	11100001	11200000	0.0	3	0	570	61180
HP	NC_045637.1_RagTag	11100001	11200000	0.15	4	9	60	4815
MP	NC_045637.1_RagTag	11200001	11300000	0.0263157894736842	15	75	2850	81890
HP	NC_045637.1_RagTag	11200001	11300000	0.037037037037037	9	5	135	6555
BWP_Res	NC_045637.1_RagTag	11200001	11300000	0.1065400843881856	15	101	948	28488
BWP_Mig	NC_045637.1_RagTag	11200001	11300000	0.1212078320358575	14	2569	21195	822191
BWP_Res	NC_045637.1_RagTag	11300001	11400000	0.1453900709219858	19	164	1128	49296
BWP_Mig	NC_045637.1_RagTag	11300001	11400000	0.1525429272281275	19	4664	30575	1414149
MP	NC_045637.1_RagTag	11300001	11400000	0.00625	16	19	3040	142120
HP	NC_045637.1_RagTag	11300001	11400000	0.0	16	0	240	11220
HP	NC_045637.1_RagTag	11400001	11500000	NA	0	0	0	8895
MP	NC_045637.1_RagTag	11400001	11500000	0.0	3	0	570	112100
BWP_Res	NC_045637.1_RagTag	11400001	11500000	0.3149606299212598	8	120	381	38757
BWP_Mig	NC_045637.1_RagTag	11400001	11500000	0.2321523003701745	3	1317	5673	1115690
BWP_Mig	NC_045637.1_RagTag	11500001	11600000	0.0629599723151459	27	2729	43345	2188035
HP	NC_045637.1_RagTag	11500001	11600000	0.1259259259259259	9	17	135	17565
BWP_Res	NC_045637.1_RagTag	11500001	11600000	0.0644718792866941	24	94	1458	76422
MP	NC_045637.1_RagTag	11500001	11600000	0.1816805450416351	23	720	3963	220237
HP	NC_045637.1_RagTag	11600001	11700000	0.037037037037037	9	5	135	17505
MP	NC_045637.1_RagTag	11600001	11700000	0.3368421052631579	2	128	380	223060
BWP_Mig	NC_045637.1_RagTag	11600001	11700000	0.0977829638273045	9	419	4285	2219531
BWP_Res	NC_045637.1_RagTag	11600001	11700000	0.0	6	0	270	77346
MP	NC_045637.1_RagTag	11700001	11800000	0.0495356037151702	17	160	3230	68590
BWP_Mig	NC_045637.1_RagTag	11700001	11800000	0.0910296485744056	17	2883	31671	683127
BWP_Res	NC_045637.1_RagTag	11700001	11800000	0.0721925133689839	17	81	1122	23826
HP	NC_045637.1_RagTag	11700001	11800000	0.0196078431372549	17	5	255	5415
MP	NC_045637.1_RagTag	11800001	11900000	0.0	23	0	4370	229520
HP	NC_045637.1_RagTag	11800001	11900000	0.0158730158730158	21	5	315	18150
BWP_Mig	NC_045637.1_RagTag	11800001	11900000	0.1631315176673078	29	6445	39508	2288313
BWP_Res	NC_045637.1_RagTag	11800001	11900000	0.2549407114624506	23	387	1518	79728
MP	NC_045637.1_RagTag	11900001	12000000	0.0	19	0	3573	132657
HP	NC_045637.1_RagTag	11900001	12000000	0.2	3	9	45	10710
BWP_Res	NC_045637.1_RagTag	11900001	12000000	0.3089840470193115	19	368	1191	46131
BWP_Mig	NC_045637.1_RagTag	11900001	12000000	0.3917692330288165	20	13337	34043	1321804
HP	NC_045637.1_RagTag	12000001	12100000	0.0857142857142857	7	9	105	4080
MP	NC_045637.1_RagTag	12000001	12100000	0.0	9	0	1673	51337
BWP_Mig	NC_045637.1_RagTag	12000001	12100000	0.0225694444444444	9	195	8640	518949
BWP_Res	NC_045637.1_RagTag	12000001	12100000	0.0176470588235294	9	9	510	17904
BWP_Res	NC_045637.1_RagTag	12100001	12200000	0.0	5	0	330	33924
BWP_Mig	NC_045637.1_RagTag	12100001	12200000	0.0067468105986261	5	55	8152	973277
MP	NC_045637.1_RagTag	12100001	12200000	0.0	5	0	765	97845
HP	NC_045637.1_RagTag	12100001	12200000	0.0	4	0	60	7725
MP	NC_045637.1_RagTag	12200001	12300000	0.0	8	0	1446	212684
BWP_Mig	NC_045637.1_RagTag	12200001	12300000	0.1023589378852536	12	1727	16872	2114285
HP	NC_045637.1_RagTag	12200001	12300000	0.275	8	33	120	16785
BWP_Res	NC_045637.1_RagTag	12200001	12300000	0.1703431372549019	13	139	816	73566
MP	NC_045637.1_RagTag	12300001	12400000	0.0	1	0	190	67830
BWP_Mig	NC_045637.1_RagTag	12300001	12400000	0.032258064516129	1	61	1891	675087
BWP_Res	NC_045637.1_RagTag	12300001	12400000	0.0	1	0	66	23562
HP	NC_045637.1_RagTag	12300001	12400000	NA	0	0	0	5370
HP	NC_045637.1_RagTag	12400001	12500000	0.5333333333333333	1	8	15	8400
MP	NC_045637.1_RagTag	12400001	12500000	0.0260336906584992	4	17	653	105937
BWP_Mig	NC_045637.1_RagTag	12400001	12500000	0.1861662987490802	5	1265	6795	1054056
BWP_Res	NC_045637.1_RagTag	12400001	12500000	0.176954732510288	4	43	243	36783
HP	NC_045637.1_RagTag	12500001	12600000	0.0808080808080808	33	40	495	20970
MP	NC_045637.1_RagTag	12500001	12600000	0.0085858585858585	32	51	5940	265950
BWP_Res	NC_045637.1_RagTag	12500001	12600000	0.0758401453224341	34	167	2202	92244
BWP_Mig	NC_045637.1_RagTag	12500001	12600000	0.1177673974564424	35	6908	58658	2647363
MP	NC_045637.1_RagTag	12600001	12700000	0.111492281303602	8	130	1166	96874
BWP_Mig	NC_045637.1_RagTag	12600001	12700000	0.3242153031639985	8	2572	7933	967823
BWP_Res	NC_045637.1_RagTag	12600001	12700000	0.4306306306306306	10	239	555	33501
HP	NC_045637.1_RagTag	12600001	12700000	0.0	4	0	60	7680
BWP_Res	NC_045637.1_RagTag	12700001	12800000	0.3145539906103286	10	201	639	44703
BWP_Mig	NC_045637.1_RagTag	12700001	12800000	0.2639845891679632	11	3563	13497	1285620
MP	NC_045637.1_RagTag	12700001	12800000	0.0421052631578947	8	64	1520	129010
HP	NC_045637.1_RagTag	12700001	12800000	0.0833333333333333	4	5	60	10245
HP	NC_045637.1_RagTag	12800001	12900000	0.1083333333333333	32	52	480	13005
MP	NC_045637.1_RagTag	12800001	12900000	0.0221300138312586	28	112	5061	165749
BWP_Res	NC_045637.1_RagTag	12800001	12900000	0.1414141414141414	21	196	1386	57948
BWP_Mig	NC_045637.1_RagTag	12800001	12900000	0.074243445624647	32	4075	54887	1645122
BWP_Res	NC_045637.1_RagTag	12900001	13000000	0.074810606060606	16	79	1056	85998
HP	NC_045637.1_RagTag	12900001	13000000	0.1269841269841269	21	40	315	19470
MP	NC_045637.1_RagTag	12900001	13000000	0.0119047619047619	28	55	4620	245990
BWP_Mig	NC_045637.1_RagTag	12900001	13000000	0.1889724622365885	18	6080	32174	2462055
MP	NC_045637.1_RagTag	13000001	13100000	0.0637003841229193	18	199	3124	193146
BWP_Mig	NC_045637.1_RagTag	13000001	13100000	0.1331668747399084	18	2240	16821	1936582
HP	NC_045637.1_RagTag	13000001	13100000	0.3	8	36	120	15375
BWP_Res	NC_045637.1_RagTag	13000001	13100000	0.0744186046511627	12	48	645	67533
MP	NC_045637.1_RagTag	13100001	13200000	0.0665071770334928	11	139	2090	101650
HP	NC_045637.1_RagTag	13100001	13200000	0.1393939393939394	11	23	165	8025
BWP_Mig	NC_045637.1_RagTag	13100001	13200000	0.1130192502532928	11	2231	19740	1012746
BWP_Res	NC_045637.1_RagTag	13100001	13200000	0.1115702479338843	11	81	726	35310
HP	NC_045637.1_RagTag	13200001	13300000	0.2333333333333333	8	28	120	22995
MP	NC_045637.1_RagTag	13200001	13300000	0.0	18	0	3033	289757
BWP_Mig	NC_045637.1_RagTag	13200001	13300000	0.1645041511952939	19	3943	23969	2890062
BWP_Res	NC_045637.1_RagTag	13200001	13300000	0.1169284467713787	18	134	1146	100560
MP	NC_045637.1_RagTag	13300001	13400000	0.1052631578947368	5	100	950	27360
BWP_Mig	NC_045637.1_RagTag	13300001	13400000	0.2183870617605557	5	2012	9213	272546
BWP_Res	NC_045637.1_RagTag	13300001	13400000	0.1484848484848485	5	49	330	9504
HP	NC_045637.1_RagTag	13300001	13400000	0.0	5	0	75	2160
BWP_Res	NC_045637.1_RagTag	13400001	13500000	0.2686084142394822	5	83	309	29391
BWP_Mig	NC_045637.1_RagTag	13400001	13500000	0.2349799732977303	4	1584	6741	844209
MP	NC_045637.1_RagTag	13400001	13500000	0.0	4	0	760	84740
HP	NC_045637.1_RagTag	13400001	13500000	0.0	4	0	60	6690
MP	NC_045637.1_RagTag	13500001	13600000	0.0	5	0	880	56880
BWP_Mig	NC_045637.1_RagTag	13500001	13600000	0.109322033898305	4	774	7080	567784
BWP_Res	NC_045637.1_RagTag	13500001	13600000	0.1666666666666666	1	11	66	19998
HP	NC_045637.1_RagTag	13500001	13600000	0.0	4	0	60	4500
BWP_Res	NC_045637.1_RagTag	13600001	13700000	0.1027568922305764	7	41	399	50091
BWP_Mig	NC_045637.1_RagTag	13600001	13700000	0.1604800446553167	7	1150	7166	1439449
MP	NC_045637.1_RagTag	13600001	13700000	0.0	7	0	980	144370
HP	NC_045637.1_RagTag	13600001	13700000	0.0	2	0	30	11445
HP	NC_045637.1_RagTag	13700001	13800000	0.06	10	9	150	9855
MP	NC_045637.1_RagTag	13700001	13800000	0.0	1	0	190	126540
BWP_Mig	NC_045637.1_RagTag	13700001	13800000	0.1233850776164246	11	2464	19970	1241327
BWP_Res	NC_045637.1_RagTag	13700001	13800000	0.0382165605095541	10	18	471	43551
MP	NC_045637.1_RagTag	13800001	13900000	0.0	15	0	2850	133380
HP	NC_045637.1_RagTag	13800001	13900000	0.1511111111111111	15	34	225	10530
BWP_Mig	NC_045637.1_RagTag	13800001	13900000	0.1220002114388413	16	3462	28377	1327470
BWP_Res	NC_045637.1_RagTag	13800001	13900000	0.0859903381642512	16	89	1035	46287
BWP_Mig	NC_045637.1_RagTag	13900001	14000000	0.3305380852550664	1	473	1431	1568099
MP	NC_045637.1_RagTag	13900001	14000000	NA	0	0	0	157700
HP	NC_045637.1_RagTag	13900001	14000000	NA	0	0	0	12450
BWP_Res	NC_045637.1_RagTag	13900001	14000000	NA	0	0	0	54780
HP	NC_045637.1_RagTag	14000001	14100000	0.0	6	0	90	10770
MP	NC_045637.1_RagTag	14000001	14100000	0.0670147954743255	7	77	1149	136411
BWP_Mig	NC_045637.1_RagTag	14000001	14100000	0.2062864994847131	9	2402	11644	1357440
BWP_Res	NC_045637.1_RagTag	14000001	14100000	0.2015065913370998	9	107	531	47253
BWP_Res	NC_045637.1_RagTag	14100001	14200000	0.1745200698080279	9	100	573	70773
BWP_Mig	NC_045637.1_RagTag	14100001	14200000	0.2877042886914555	8	2623	9117	2035054
MP	NC_045637.1_RagTag	14100001	14200000	0.0	5	0	806	204584
HP	NC_045637.1_RagTag	14100001	14200000	0.2666666666666666	2	8	30	16185
MP	NC_045637.1_RagTag	14200001	14300000	0.0	7	0	1330	108490
BWP_Mig	NC_045637.1_RagTag	14200001	14300000	0.1029347109254781	10	1873	18196	1074802
BWP_Res	NC_045637.1_RagTag	14200001	14300000	0.1558441558441558	7	72	462	37686
HP	NC_045637.1_RagTag	14200001	14300000	0.06	10	9	150	8520
HP	NC_045637.1_RagTag	14300001	14400000	0.0476190476190476	7	5	105	13980
MP	NC_045637.1_RagTag	14300001	14400000	0.2544470224284609	7	329	1293	177117
BWP_Mig	NC_045637.1_RagTag	14300001	14400000	0.1220112878399179	11	2378	19490	1756159
BWP_Res	NC_045637.1_RagTag	14300001	14400000	0.2062146892655367	12	146	708	61266
MP	NC_045637.1_RagTag	14400001	14500000	0.0	6	0	1140	43320
HP	NC_045637.1_RagTag	14400001	14500000	0.0	6	0	90	3420
BWP_Mig	NC_045637.1_RagTag	14400001	14500000	0.2044978603296003	6	2246	10983	431511
BWP_Res	NC_045637.1_RagTag	14400001	14500000	0.2045454545454545	6	81	396	15048
HP	NC_045637.1_RagTag	14500001	14600000	0.0	8	0	120	10755
MP	NC_045637.1_RagTag	14500001	14600000	0.0541666666666666	6	39	720	137030
BWP_Mig	NC_045637.1_RagTag	14500001	14600000	0.1296265421807269	13	1555	11996	1358979
BWP_Res	NC_045637.1_RagTag	14500001	14600000	0.0251572327044025	13	20	795	47055
MP	NC_045637.1_RagTag	14600001	14700000	0.0	11	0	1950	147960
BWP_Res	NC_045637.1_RagTag	14600001	14700000	0.0479797979797979	12	38	792	51282
BWP_Mig	NC_045637.1_RagTag	14600001	14700000	0.0949337671392052	10	1634	17212	1474787
HP	NC_045637.1_RagTag	14600001	14700000	0.0909090909090909	11	15	165	11670
BWP_Mig	NC_045637.1_RagTag	14700001	14800000	0.0	3	0	2883	787555
BWP_Res	NC_045637.1_RagTag	14700001	14800000	0.0	3	0	198	27390
HP	NC_045637.1_RagTag	14700001	14800000	0.0	3	0	45	6225
MP	NC_045637.1_RagTag	14700001	14800000	0.0906976744186046	3	39	430	78990
HP	NC_045637.1_RagTag	14800001	14900000	0.0	6	0	90	12465
MP	NC_045637.1_RagTag	14800001	14900000	0.0092547491475888	11	19	2053	156977
BWP_Mig	NC_045637.1_RagTag	14800001	14900000	0.1625308079273439	17	4814	29619	1553148
BWP_Res	NC_045637.1_RagTag	14800001	14900000	0.1435316336166194	17	152	1059	54183
BWP_Mig	NC_045637.1_RagTag	14900001	15000000	0.0299145299145299	7	280	9360	1047709
MP	NC_045637.1_RagTag	14900001	15000000	0.1848101265822785	6	146	790	105420
BWP_Res	NC_045637.1_RagTag	14900001	15000000	0.0214285714285714	7	9	420	36474
HP	NC_045637.1_RagTag	14900001	15000000	0.0833333333333333	4	5	60	8325
BWP_Res	NC_045637.1_RagTag	15000001	15100000	0.1388888888888889	12	110	792	41580
BWP_Mig	NC_045637.1_RagTag	15000001	15100000	0.2431897662433278	12	5285	21732	1192290
MP	NC_045637.1_RagTag	15000001	15100000	0.0	12	0	2243	119737
HP	NC_045637.1_RagTag	15000001	15100000	0.0	4	0	60	9570
BWP_Res	NC_045637.1_RagTag	15100001	15200000	0.3390022675736961	14	299	882	55878
HP	NC_045637.1_RagTag	15100001	15200000	0.0	2	0	30	12870
MP	NC_045637.1_RagTag	15100001	15200000	0.0997643362136685	8	127	1273	162127
BWP_Mig	NC_045637.1_RagTag	15100001	15200000	0.1699627733829688	8	1461	8596	1617664
BWP_Mig	NC_045637.1_RagTag	15200001	15300000	0.0919983273031399	36	5060	55001	1949459
BWP_Res	NC_045637.1_RagTag	15200001	15300000	0.1129401005944215	36	247	2187	67773
HP	NC_045637.1_RagTag	15200001	15300000	0.0	30	0	450	15450
MP	NC_045637.1_RagTag	15200001	15300000	0.0179673321234119	29	99	5510	195890
MP	NC_045637.1_RagTag	15300001	15400000	0.0774193548387096	4	48	620	129720
BWP_Mig	NC_045637.1_RagTag	15300001	15400000	0.0596846846846846	7	636	10656	1286570
HP	NC_045637.1_RagTag	15300001	15400000	0.0	4	0	60	10230
BWP_Res	NC_045637.1_RagTag	15300001	15400000	0.1290322580645161	8	60	465	44811
BWP_Res	NC_045637.1_RagTag	15400001	15500000	0.1506689936009307	27	259	1719	38673
BWP_Mig	NC_045637.1_RagTag	15400001	15500000	0.0883958897631024	27	4112	46518	1110774
MP	NC_045637.1_RagTag	15400001	15500000	0.0374269005847953	9	64	1710	114570
HP	NC_045637.1_RagTag	15400001	15500000	0.1	24	36	360	8820
MP	NC_045637.1_RagTag	15500001	15600000	0.005	20	19	3800	191330
HP	NC_045637.1_RagTag	15500001	15600000	0.0358974358974358	26	14	390	15015
BWP_Mig	NC_045637.1_RagTag	15500001	15600000	0.0621293978126235	26	2829	45534	1896523
BWP_Res	NC_045637.1_RagTag	15500001	15600000	0.0941011235955056	33	201	2136	65646
BWP_Mig	NC_045637.1_RagTag	15600001	15700000	0.0356938347012788	12	561	15717	1152921
MP	NC_045637.1_RagTag	15600001	15700000	0.0	12	0	2280	115140
